WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
26;05/04/2025;17:15;Al-Riyadh SC;Damac;0;0;0
26;05/04/2025;21:00;Al-Ahli;Al-Ittihad;2;2;0
26;06/04/2025;17:25;Al-Fayha;Al-Fateh;1;1;0
26;06/04/2025;19:00;Al-Raed;Al-Khaleej;1;2;-1
26;06/04/2025;21:00;Al-Wehda;Al-Shabab;1;3;-2
27;10/04/2025;18:50;Al-Shabab;Al Kholood Saudi Club;2;0;2
27;10/04/2025;19:00;Damac;Al-Wehda;0;1;-1
27;10/04/2025;21:00;Al-Ittihad;Al-Orobah;2;0;2
27;11/04/2025;18:55;Al Okhdood SC;Al-Taawoun;1;1;0
27;11/04/2025;19:00;Al-Raed;Al-Ahli;0;2;-2
27;11/04/2025;21:00;Al-Ettifaq;Al-Hilal;1;1;0
27;12/04/2025;18:35;Al-Khaleej;Al-Fateh;1;5;-4
27;12/04/2025;19:00;Al-Fayha;Al-Qadsiah;2;1;1
27;12/04/2025;21:00;Al-Nassr;Al-Riyadh SC;2;1;1
28;17/04/2025;18:40;Al-Ettifaq;Al-Riyadh SC;1;0;1
28;17/04/2025;18:50;Al-Shabab;Al Okhdood SC;0;0;0
28;17/04/2025;18:50;Al-Hilal;Al-Khaleej;3;0;3
28;17/04/2025;21:00;Al-Fateh;Al-Ittihad;2;0;2
28;18/04/2025;19:05;Al Kholood Saudi Club;Damac;1;3;-2
28;18/04/2025;19:20;Al-Ahli;Al-Fayha;5;0;5
28;18/04/2025;21:00;Al-Qadsiah;Al-Nassr;2;1;1
28;19/04/2025;19:25;Al-Orobah;Al-Raed;0;4;-4
28;19/04/2025;21:00;Al-Taawoun;Al-Wehda;0;2;-2
29;21/04/2025;18:55;Al-Hilal;Al-Shabab;2;2;0
29;21/04/2025;21:00;Al-Ittihad;Al-Ettifaq;3;2;1
29;22/04/2025;19:05;Damac;Al-Nassr;2;3;-1
29;22/04/2025;19:20;Al-Wehda;Al-Ahli;2;3;-1
29;23/04/2025;18:55;Al-Riyadh SC;Al-Fateh;2;2;0
29;23/04/2025;19:10;Al Kholood Saudi Club;Al Okhdood SC;0;1;-1
29;23/04/2025;21:00;Al-Khaleej;Al-Qadsiah;1;1;0
29;24/04/2025;19:30;Al-Orobah;Al-Fayha;2;2;0
29;24/04/2025;21:00;Al-Taawoun;Al-Raed;4;3;1
30;01/05/2025;19:00;Al-Riyadh SC;Al-Orobah;2;4;-2
30;01/05/2025;19:00;Al Okhdood SC;Al-Wehda;1;2;-1
30;01/05/2025;21:00;Al-Fateh;Al-Shabab;3;1;2
30;02/05/2025;18:50;Al-Ettifaq;Al-Khaleej;2;1;1
30;02/05/2025;19:05;Al-Fayha;Damac;2;1;1
30;02/05/2025;21:00;Al-Qadsiah;Al Kholood Saudi Club;4;1;3
30;07/05/2025;19:15;Al-Raed;Al-Hilal;3;5;-2
30;07/05/2025;19:25;Al-Ahli;Al-Taawoun;2;0;2
30;07/05/2025;21:00;Al-Nassr;Al-Ittihad;2;3;-1
31;10/05/2025;19:20;Al Kholood Saudi Club;Al-Ettifaq;1;0;1
31;10/05/2025;19:25;Al-Wehda;Al-Fateh;1;0;1
31;10/05/2025;21:00;Al-Khaleej;Al-Riyadh SC;1;2;-1
31;11/05/2025;19:05;Al-Shabab;Al-Ahli;3;1;2
31;11/05/2025;19:10;Damac;Al-Raed;1;0;1
31;11/05/2025;19:15;Al-Taawoun;Al-Qadsiah;0;1;-1
31;11/05/2025;21:00;Al-Ittihad;Al-Fayha;3;0;3
31;12/05/2025;19:05;Al-Hilal;Al-Orobah;4;0;4
31;12/05/2025;21:00;Al Okhdood SC;Al-Nassr;0;9;-9
32;15/05/2025;18:55;Al-Qadsiah;Al-Wehda;3;1;2
32;15/05/2025;19:05;Al-Riyadh SC;Al-Shabab;1;3;-2
32;15/05/2025;21:00;Al-Raed;Al-Ittihad;1;3;-2
32;16/05/2025;18:55;Al-Fateh;Al-Hilal;3;4;-1
32;16/05/2025;19:40;Al-Orobah;Al-Khaleej;1;2;-1
32;16/05/2025;21:00;Al-Nassr;Al-Taawoun;1;1;0
32;17/05/2025;18:55;Al-Ettifaq;Damac;0;0;0
32;17/05/2025;19:15;Al-Fayha;Al Okhdood SC;2;0;2
32;17/05/2025;21:00;Al-Ahli;Al Kholood Saudi Club;4;1;3
33;20/05/2025;19:00;Al-Qadsiah;Al-Orobah;3;1;2
33;20/05/2025;19:20;Al-Taawoun;Al-Riyadh SC;3;2;1
33;20/05/2025;21:00;Al-Shabab;Al-Ittihad;2;3;-1
33;21/05/2025;19:10;Al-Nassr;Al-Khaleej;2;0;2
33;21/05/2025;19:25;Al Kholood Saudi Club;Al-Fayha;2;0;2
33;21/05/2025;21:00;Al-Wehda;Al-Hilal;1;1;0
33;22/05/2025;19:05;Al Okhdood SC;Al-Raed;1;0;1
33;22/05/2025;19:15;Damac;Al-Fateh;0;1;-1
33;22/05/2025;21:00;Al-Ahli;Al-Ettifaq;1;3;-2
34;26/05/2025;21:00;Al-Fayha;Al-Shabab;0;2;-2
34;26/05/2025;21:00;Al-Raed;Al Kholood Saudi Club;1;2;-1
34;26/05/2025;21:00;Al-Khaleej;Al Okhdood SC;2;3;-1
34;26/05/2025;21:00;Al-Ittihad;Damac;1;0;1
34;26/05/2025;21:00;Al-Hilal;Al-Qadsiah;2;0;2
34;26/05/2025;21:00;Al-Orobah;Al-Taawoun;3;2;1
34;26/05/2025;21:00;Al-Ettifaq;Al-Wehda;2;1;1
34;26/05/2025;21:00;Al-Fateh;Al-Nassr;3;2;1
34;26/05/2025;21:00;Al-Riyadh SC;Al-Ahli;0;1;-1
