WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
11;02/12/2024;15:30;Kheybar;Malavan;1;3;-2
11;02/12/2024;15:30;Aluminium Arak;Gol Gohar;0;0;0
11;02/12/2024;15:30;SorkhPooshan FC;Esteghlal Khuz;0;1;-1
11;03/12/2024;16:30;Tractor Sazi;Chadormalu SC;1;0;1
11;07/12/2024;16:15;Persepolis;Nassaji;0;1;-1
11;07/12/2024;19:00;Foolad;Esteghlal;0;2;-2
11;08/12/2024;17:30;Mes Rafsanjan;Sepahan;0;3;-3
8;09/12/2024;17:30;Gol Gohar;Tractor Sazi;0;2;-2
12;10/12/2024;17:30;Chadormalu SC;Aluminium Arak;1;1;0
12;10/12/2024;18:00;Esteghlal Khuz;Zob Ahan;0;0;0
8;11/12/2024;16:15;Malavan;Persepolis;1;2;-1
12;13/12/2024;15:30;Shams Azar;Foolad;0;3;-3
12;13/12/2024;16:15;Mes Rafsanjan;SorkhPooshan FC;1;1;0
12;13/12/2024;17:15;Nassaji;Kheybar;0;0;0
12;16/12/2024;15:15;Sepahan;Persepolis;2;1;1
12;16/12/2024;16:15;Malavan;Tractor Sazi;0;2;-2
12;16/12/2024;17:30;Esteghlal;Gol Gohar;0;0;0
13;19/12/2024;16:30;Kheybar;Esteghlal Khuz;1;0;1
13;19/12/2024;16:45;Foolad;Chadormalu SC;2;1;1
13;20/12/2024;16:30;Aluminium Arak;Esteghlal;1;1;0
13;20/12/2024;16:30;SorkhPooshan FC;Nassaji;0;1;-1
13;21/12/2024;15:30;Tractor Sazi;Shams Azar;0;1;-1
13;21/12/2024;16:15;Gol Gohar;Sepahan;1;1;0
13;21/12/2024;17:30;Zob Ahan;Malavan;1;0;1
13;21/12/2024;17:30;Persepolis;Mes Rafsanjan;1;3;-2
