WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
33;03/05/2025;18:45;Lokomotiva;Istra 1961;0;0;0
33;04/05/2025;16:00;Slaven Belupo;Osijek;1;4;-3
33;04/05/2025;18:15;Rijeka;Gorica;2;1;1
34;09/05/2025;18:00;Osijek;Lokomotiva;1;1;0
34;10/05/2025;17:00;Šibenik;Rijeka;0;1;-1
34;10/05/2025;19:45;Dinamo Zagreb;Slaven Belupo;5;0;5
34;11/05/2025;16:00;Gorica;Hajduk Split;1;1;0
34;11/05/2025;18:15;Istra 1961;Varaždin;0;0;0
35;16/05/2025;18:00;Istra 1961;Šibenik;3;0;3
35;17/05/2025;17:00;Varaždin;Osijek;2;1;1
35;17/05/2025;19:15;Lokomotiva;Dinamo Zagreb;1;1;0
35;18/05/2025;16:00;Slaven Belupo;Gorica;4;0;4
35;18/05/2025;18:45;Hajduk Split;Rijeka;2;1;1
36;24/05/2025;19:15;Gorica;Lokomotiva;0;3;-3
36;25/05/2025;17:00;Rijeka;Slaven Belupo;2;0;2
36;25/05/2025;17:00;Šibenik;Hajduk Split;0;1;-1
36;25/05/2025;17:00;Dinamo Zagreb;Varaždin;1;0;1
36;25/05/2025;17:00;Osijek;Istra 1961;1;1;0
