WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
27;02/05/2025;18:00;Rukh Lviv;Kryvbas;0;0;0
27;03/05/2025;13:00;Chornomorets Odesa;Shakhtar;0;3;-3
27;03/05/2025;15:30;FK Inhulets;Dynamo Kyiv;0;4;-4
27;03/05/2025;18:00;Veres Rivne;Obolon-Brovar Kyiv;0;2;-2
27;04/05/2025;13:00;FC LNZ Cherkasy;Zorya Luhansk;1;1;0
27;04/05/2025;15:30;FK Kolos;Vorskla Poltava;0;0;0
27;04/05/2025;18:00;FC Polissya Zhytomyr;FC Oleksandriya;1;2;-1
21;07/05/2025;13:00;Kryvbas;FK Livyi Bereh;4;0;4
28;09/05/2025;15:30;Zorya Luhansk;Shakhtar;0;0;0
28;09/05/2025;18:00;FC Polissya Zhytomyr;Dynamo Kyiv;0;0;0
28;10/05/2025;13:00;Vorskla Poltava;Chornomorets Odesa;1;2;-1
28;10/05/2025;15:30;Obolon-Brovar Kyiv;FC LNZ Cherkasy;0;0;0
28;10/05/2025;18:00;Rukh Lviv;Veres Rivne;2;0;2
28;11/05/2025;13:00;Kryvbas;FK Kolos;0;1;-1
28;11/05/2025;18:00;Karpaty Lviv;FC Oleksandriya;2;1;1
28;12/05/2025;15:30;FK Inhulets;FK Livyi Bereh;2;1;1
29;17/05/2025;13:00;FK Kolos;Karpaty Lviv;2;1;1
29;17/05/2025;13:00;Kryvbas;Obolon-Brovar Kyiv;1;0;1
29;17/05/2025;13:00;Zorya Luhansk;FC Polissya Zhytomyr;0;1;-1
29;18/05/2025;15:30;FC Oleksandriya;Veres Rivne;3;1;2
29;18/05/2025;15:30;FK Livyi Bereh;Rukh Lviv;1;0;1
29;18/05/2025;15:30;FC LNZ Cherkasy;Vorskla Poltava;0;0;0
29;18/05/2025;15:30;Chornomorets Odesa;Dynamo Kyiv;1;1;0
29;18/05/2025;15:30;FK Inhulets;Shakhtar;1;4;-3
30;23/05/2025;15:30;FK Inhulets;Vorskla Poltava;1;1;0
30;23/05/2025;15:30;Obolon-Brovar Kyiv;FK Livyi Bereh;1;0;1
30;24/05/2025;13:00;Chornomorets Odesa;FC Oleksandriya;0;0;0
30;24/05/2025;15:30;Rukh Lviv;Shakhtar;1;1;0
30;24/05/2025;18:00;Dynamo Kyiv;FK Kolos;1;1;0
30;25/05/2025;15:30;Veres Rivne;FC LNZ Cherkasy;1;1;0
30;25/05/2025;18:00;FC Polissya Zhytomyr;Kryvbas;1;1;0
30;25/05/2025;18:00;Karpaty Lviv;Zorya Luhansk;1;3;-2
