WEEK;DATE;TIME;HOME;AWAY;FTHG;FTAG;DIFF
27;08/03/2025;13:00;Napredak Kruš;Čukarički;2;1;1
27;08/03/2025;16:00;Radnički Niš;Red Star;0;3;-3
27;08/03/2025;18:05;Partizan;Novi Pazar;3;2;1
27;08/03/2025;19:00;Radnički Kragujevac;TSC Bačka Top;1;3;-2
27;09/03/2025;15:00;FK IMT Novi Beograd;Mladost Lučani;3;0;3
27;09/03/2025;17:00;Vojvodina;FK Jedinstvo Ub;1;0;1
24;12/03/2025;14:00;OFK Beograd;FK Železničar Pančevo;1;2;-1
28;14/03/2025;19:00;FK Jedinstvo Ub;Radnički Kragujevac;2;2;0
28;15/03/2025;14:00;Tekstilac Odžaci;FK IMT Novi Beograd;1;2;-1
28;16/03/2025;13:00;TSC Bačka Top;Napredak Kruš;4;2;2
28;16/03/2025;16:00;Red Star;Spartak Subotic;2;1;1
28;16/03/2025;16:30;OFK Beograd;Vojvodina;3;1;2
28;16/03/2025;18:05;Čukarički;Partizan;0;1;-1
28;16/03/2025;20:00;Mladost Lučani;Radnički Niš;1;1;0
28;17/03/2025;19:00;Novi Pazar;FK Železničar Pančevo;3;1;2
29;28/03/2025;18:00;FK IMT Novi Beograd;Novi Pazar;0;0;0
29;29/03/2025;15:30;Radnički Niš;Tekstilac Odžaci;1;2;-1
29;29/03/2025;16:30;Partizan;TSC Bačka Top;0;0;0
29;29/03/2025;19:00;Vojvodina;Red Star;3;5;-2
29;29/03/2025;20:00;Napredak Kruš;Radnički Kragujevac;1;0;1
29;30/03/2025;15:00;OFK Beograd;FK Jedinstvo Ub;3;0;3
29;30/03/2025;16:30;Spartak Subotic;Mladost Lučani;0;0;0
29;30/03/2025;19:30;FK Železničar Pančevo;Čukarički;1;2;-1
30;05/04/2025;17:30;Tekstilac Odžaci;Spartak Subotic;2;0;2
30;06/04/2025;15:00;Radnički Kragujevac;Partizan;0;2;-2
30;06/04/2025;17:00;Red Star;OFK Beograd;3;1;2
30;06/04/2025;20:00;FK Jedinstvo Ub;Napredak Kruš;0;0;0
30;07/04/2025;18:00;TSC Bačka Top;FK Železničar Pančevo;1;0;1
30;07/04/2025;18:00;Novi Pazar;Radnički Niš;3;3;0
30;07/04/2025;18:00;Čukarički;FK IMT Novi Beograd;0;2;-2
